customer,age,occupation,regionType,marriageStatus,children,income,numHandsets,handsetAge,smartPhone,currentHandsetPrice,creditRating,homeOwner,creditCard,avgBill,avgMins,avgrecurringCharge,avgOverBundleMins,avgRoamCalls,callMinutesChangePct,billAmountChangePct,avgReceivedMins,avgOutCalls,avgInCalls,peakOffPeakRatio,peakOffPeakRatioChangePct,avgDroppedCalls,lifeTime,lastMonthCustomerCareCalls,numRetentionCalls,numRetentionOffersAccepted,newFrequentNumbers,churn
1055766,0,,town,unknown,False,0,1,513,True,0.0,B,True,false,36.79,871.75,35.99,0.0,0.8,-3.015,-0.016,139.86,100.33,19.33,0.8899095020000001,-9.643756482999999,8.33,17,20.0,0,0,0,True
1057830,52,,,unknown,False,1,2,344,True,149.99,C,True,false,17.69,232.5,15.24,7.0,0.0,-4.65,-0.9342,82.14,16.67,6.33,0.604360026,-12.14300678,0.33,17,0.0,0,0,0,True
1024543,36,,,unknown,False,1,2,303,True,9.99,C,False,true,469.67,4530.75,84.99,1389.0,0.0,-19.355,-3.9648,1402.2,91.33,94.33,0.8242151679999999,9.410299255,73.0,24,5.0,0,0,0,False
1048193,48,,town,no,True,8,2,105,True,59.99,B,False,true,57.45,361.25,29.99,62.5,0.0,-0.585,0.5148,0.0,0.0,0.0,0.0,2.734607045,0.0,17,0.0,0,0,0,False
1015209,58,professional,,no,False,7,3,319,True,79.99,A,False,true,35.6,185.25,39.99,0.0,0.0,-0.605,0.0014,0.0,0.0,0.0,0.0,4.135597796,0.0,27,0.0,0,0,0,True
1001646,46,self-employed,suburban,yes,False,6,1,1347,False,0.0,A,False,true,48.93,517.0,37.5,43.75,0.0,-3.44,-0.9786,33.42,20.67,0.33,2.893477162,-11.94159498,5.0,44,0.0,1,0,0,False
1055113,30,,,unknown,False,6,1,457,True,0.0,C,False,true,52.39,480.25,59.99,0.0,2.4,-2.045,-0.04,68.52,62.33,19.33,2.047399254,4.793393284,3.67,16,0.0,0,0,0,False
1009431,46,crafts,,unknown,True,3,3,108,True,9.99,C,False,true,72.15,665.0,59.99,33.75,0.0,2.54,-0.016,106.56,7.67,0.0,2.703664176,19.3296571,19.33,31,5.0,0,0,0,True
1063045,48,,rural,no,False,1,1,411,True,0.0,B,False,true,34.84,27.0,39.99,7.5,0.0,-0.12,-0.0154,0.0,1.0,0.0,2.255639098,-18.17570565,0.67,14,0.0,0,0,0,True
1052184,62,,suburban,yes,True,9,2,371,True,29.99,A,False,false,10.09,145.0,10.0,0.0,0.0,0.74,-0.0018,7.26,1.67,3.0,2.581800581,2.228356094,0.67,12,0.0,0,0,0,False
1049552,48,,,yes,False,7,1,395,True,0.0,B,False,true,86.82,792.75,75.0,0.0,2.15,-4.635,-0.0976,251.68,39.33,11.33,5.028913043,-3.989482469,14.0,13,0.0,0,0,0,True
1073162,0,,,unknown,False,0,1,301,True,0.0,C,True,false,37.79,630.5,44.99,8.0,0.0,0.77,0.168,0.0,0.0,0.0,0.0,-3.897218293,0.0,10,0.0,0,0,0,False
1011004,60,,,yes,True,3,3,674,False,9.99,D,False,true,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.003757605,0.0,34,0.0,0,0,0,True
1025431,62,,rural,yes,False,7,4,101,True,199.99,B,False,true,76.0,158.75,40.8,25.25,0.0,-0.715,-0.9004,16.13,5.0,0.0,2.395625,-1.141677018,7.0,20,0.67,0,0,0,False
1038868,24,,suburban,no,False,5,2,499,True,9.99,D,True,true,52.64,674.75,59.99,8.75,0.0,-1.475,-0.053,150.15,65.67,22.0,0.929132463,31.31214822,15.33,22,0.67,0,0,0,True
1070519,0,,,unknown,False,0,1,316,True,0.0,D,True,false,30.58,209.0,39.99,0.0,0.1,2.4,-0.004,0.0,0.0,0.0,0.0,-8.232501216000001,0.0,10,0.0,0,0,0,True
1054772,52,,,yes,True,6,1,459,True,0.0,A,False,true,10.0,21.25,10.0,0.0,0.0,-0.045,0.0,1.83,4.0,1.0,4.335,-2.955014059,1.0,16,0.0,0,0,0,False
1096958,0,,suburban,unknown,False,0,1,197,True,0.0,B,True,false,22.34,20.75,19.99,2.0,0.0,0.865,0.141,0.0,0.0,0.0,0.503759398,19.27363411,0.0,7,0.0,0,0,0,False
1052784,42,professional,town,no,True,2,1,476,False,0.0,E,False,true,53.31,298.75,49.99,5.5,0.0,-4.115,0.073,31.81,21.33,4.0,2.203344837,10.99590996,7.67,16,3.0,0,0,0,False
1048342,50,professional,town,no,False,6,1,574,True,0.0,B,False,true,30.63,20.25,39.99,0.0,0.64,-0.325,0.0128,3.16,0.33,0.0,3.007518797,-11.06893164,0.67,19,0.0,0,0,0,True
1053431,0,,,unknown,False,2,2,362,True,79.99,B,True,false,53.96,519.75,49.99,0.5,0.0,0.445,0.0274,0.0,0.0,0.0,0.0,-18.54928723,0.0,16,0.0,0,0,0,True
1017333,62,,rural,yes,False,4,3,706,True,9.99,A,True,true,30.27,74.5,30.0,0.0,0.0,-1.35,-0.0054,0.07,0.67,0.0,0.642398287,6.906346632999999,6.0,23,0.0,0,0,0,False
1014015,48,,suburban,yes,True,9,2,54,True,29.99,A,False,true,31.48,41.5,32.49,0.0,0.0,0.15,-0.3322,1.02,1.33,0.67,1.332857143,-13.18722433,4.0,25,0.33,0,0,0,True
1058528,0,,,unknown,False,0,2,309,True,149.99,G,True,false,81.98,253.0,84.99,0.0,0.0,-5.06,-0.1398,115.99,11.33,0.67,1.7017594459999998,-24.05379563,2.33,13,1.0,0,0,0,True
1048123,24,clerical,suburban,no,True,1,1,408,True,0.0,C,False,true,36.82,132.75,29.99,3.75,0.16,-0.995,0.0454,8.7,10.33,0.33,1.246521739,6.676530409,1.67,13,0.0,0,0,0,True
1036197,0,,suburban,unknown,False,0,1,589,True,0.0,B,True,false,30.56,243.0,10.0,63.25,1.59,3.06,0.4584,36.15,16.33,3.67,3.019619158,-1.78061238,1.67,19,0.0,0,0,0,True
1031073,56,professional,suburban,yes,True,7,1,677,True,0.0,B,False,true,26.26,294.75,22.5,10.75,0.0,1.705,-0.2242,56.85,10.0,8.67,5.6950398039999985,-7.948304472999999,6.33,23,0.0,0,0,0,False
1049517,52,,,yes,True,6,1,395,True,0.0,B,False,true,37.81,619.5,48.49,16.75,0.0,-6.33,-0.6968,138.2,28.33,5.67,0.964254407,0.28177154,4.0,13,0.33,0,0,0,True
1041636,48,,suburban,no,False,9,1,470,True,0.0,B,False,true,48.96,283.5,30.0,52.0,0.0,-0.85,-0.3792,50.54,11.67,1.33,7.125,-5.620784137,11.33,15,0.0,0,0,0,True
1043408,0,,,unknown,False,0,1,454,True,0.0,C,True,false,75.44,1127.5,52.66,73.0,0.0,11.43,1.0484,190.62,44.0,5.33,0.644808743,-9.349218259,84.0,15,8.0,0,0,0,False
1050895,0,,suburban,unknown,False,0,1,446,True,0.0,C,True,false,58.47,899.25,42.41,11.25,0.0,1.815,0.0554,357.57,67.33,31.33,1.023632633,-1.941774286,8.67,15,5.33,0,0,0,False
1093927,0,,suburban,unknown,False,0,1,216,True,0.0,E,True,false,66.43,569.75,69.99,40.5,0.0,0.045,0.0152,135.97,64.67,36.0,3.68472973,5.470237947,20.33,8,1.0,0,0,0,False
1025493,28,,,no,False,1,3,430,True,9.99,B,True,false,54.57,725.25,52.49,10.5,0.0,-0.525,-0.0696,149.37,37.0,3.33,1.990519315,5.689562293,7.0,26,1.33,0,0,0,False
1049492,30,,town,no,False,0,1,457,True,0.0,B,True,false,52.4,470.25,47.49,32.25,0.0,-1.245,0.1146,115.71,25.0,3.33,1.5270626390000002,5.921757827,7.67,15,0.0,0,0,0,False
1020680,36,professional,suburban,no,False,4,2,321,True,79.99,D,False,true,52.17,561.5,59.99,0.0,0.0,1.09,0.0158,94.66,12.0,2.33,1.7570447219999998,-2.630370499,23.0,22,0.67,1,1,0,False
1092010,52,crafts,,yes,True,5,1,243,True,0.0,B,False,true,132.01,1834.0,84.99,122.25,0.0,13.14,2.7562,618.87,110.67,91.0,0.903854447,-7.427052379,80.33,9,0.0,0,0,0,False
1037591,30,,,yes,False,7,1,513,True,0.0,B,False,true,49.09,205.75,32.49,41.25,0.68,1.945,0.267,41.89,5.67,3.0,6.941838649,-1.529526247,12.67,17,0.0,0,0,1,False
1032483,58,professional,suburban,unknown,True,7,1,564,True,0.0,B,False,true,33.83,244.75,30.0,4.0,1.16,2.025,0.0354,28.54,20.0,1.33,0.467532468,-0.108924598,15.33,19,0.0,0,0,0,False
1017757,0,,,unknown,False,6,1,873,True,0.0,C,False,true,41.77,131.75,29.99,28.0,0.0,-1.075,-0.2356,5.34,24.0,3.33,0.98010098,-6.396378172,0.67,29,0.0,0,0,1,False
1077736,32,self-employed,town,yes,True,6,1,387,True,0.0,C,False,true,91.93,134.25,94.99,12.0,0.16,-0.305,-0.0794,24.47,4.0,13.67,5.113033449,-6.635847186,5.33,13,0.0,0,0,0,True
1043775,30,,,unknown,False,4,3,232,True,399.99,D,False,true,74.4,893.25,49.99,59.0,0.0,0.095,0.9758,452.09,41.33,7.33,1.1737857859999998,-6.632731771,27.33,21,1.67,1,0,0,True
1064696,58,professional,town,yes,True,7,2,217,True,59.99,E,True,true,30.4,18.25,29.99,0.0,0.41,-0.365,-0.0082,5.87,0.0,0.0,16.91044776,2.669076942,1.33,12,0.0,0,0,0,True
1006822,30,professional,town,unknown,False,6,3,167,True,199.99,A,False,true,63.98,386.75,32.49,107.0,0.0,-2.195,-0.0238,160.5,23.33,7.33,4.27,1.987348747,5.67,35,0.33,0,0,0,False
1053409,42,professional,rural,yes,True,7,2,327,True,59.99,B,False,true,13.25,79.5,10.0,0.0,0.0,0.77,0.0,26.4,1.33,5.67,5.466,1.76295095,3.33,18,0.0,0,0,0,False
1032099,42,,suburban,yes,True,8,2,627,False,29.99,E,False,true,32.23,167.75,30.0,0.0,0.0,-1.635,-0.0446,16.16,4.67,0.33,4.117236567,-12.05966892,21.0,21,2.67,0,0,0,False
1071761,0,,,unknown,False,0,1,416,True,0.0,B,False,false,23.74,318.5,44.99,0.0,0.0,-1.05,0.0,0.0,0.0,0.0,0.0,-7.898525003,0.0,14,0.0,0,0,0,False
1039410,34,,,unknown,False,8,1,600,True,0.0,B,False,true,55.83,537.25,37.57,51.0,0.17,7.935,-0.199,139.04,16.0,3.33,1.6522773000000002,6.598686292999999,2.67,20,0.33,0,0,0,False
1061060,0,,,no,False,6,1,483,True,0.0,D,False,true,98.14,511.75,39.99,183.25,0.0,-10.055,-1.283,326.26,35.0,22.0,1.046357616,9.595512112,11.33,16,2.0,0,0,0,True
1067533,40,,town,unknown,False,4,1,337,True,0.0,B,False,false,69.44,412.25,69.99,34.0,0.0,0.255,-0.0892,0.0,0.0,0.0,0.0,7.283086672,0.0,11,0.0,0,0,0,False
1028760,58,,suburban,yes,True,6,1,686,True,0.0,G,False,true,33.37,156.25,30.44,6.25,0.0,1.675,0.5336,3.22,0.0,0.67,0.972841508,-3.197075472,5.67,23,1.0,0,0,2,False
1073916,52,professional,,yes,True,7,1,342,True,0.0,E,False,true,42.29,294.5,44.99,8.0,3.51,1.17,0.13699999999999998,0.0,0.0,0.0,0.0,-1.883827282,0.0,12,0.0,0,0,0,False
1050331,46,self-employed,suburban,unknown,False,5,1,497,True,0.0,B,False,true,69.71,398.0,29.99,101.75,0.0,-1.92,-0.5404,86.62,3.67,7.33,2.937027027,-5.796878986,24.67,17,0.33,0,0,0,True
1068066,62,professional,,no,False,7,1,379,True,0.0,B,False,true,42.47,283.0,49.99,0.0,0.0,-1.66,-0.0296,33.71,32.0,13.0,4.660396543,11.39078664,7.33,13,0.0,0,0,1,False
1060507,0,,,unknown,False,0,1,426,True,0.0,E,True,false,55.65,359.75,59.99,4.25,0.0,0.085,0.0994,149.05,9.33,4.67,1.150943396,17.71986035,6.67,15,0.33,0,0,0,False
1015484,0,,suburban,unknown,False,0,1,847,True,0.0,A,True,false,32.78,133.75,24.99,17.25,0.0,-0.175,-0.0878,21.63,19.67,0.67,2.10752192,1.255979479,2.67,28,0.0,0,0,0,True
1053745,42,,suburban,no,False,6,1,421,True,0.0,B,False,true,57.79,249.0,54.99,24.5,0.0,-0.2,-0.06,64.03,8.67,4.33,3.76515635,0.058093562,6.0,14,0.0,0,0,0,False
1005679,0,,town,unknown,False,0,1,1136,True,0.0,F,True,false,33.61,34.0,32.49,2.5,0.0,-0.12,-0.0024,0.67,4.67,0.0,2.857142857,2.730334338,1.33,38,0.0,0,0,0,True
1052432,32,,,unknown,False,6,1,433,True,0.0,B,False,true,44.19,350.5,29.99,31.25,0.0,0.35,0.012,96.09,11.33,2.0,1.397647861,8.176001767,2.33,14,0.0,0,0,0,False
1074625,0,,suburban,unknown,False,4,2,141,True,149.99,E,False,true,121.41,1548.0,75.73,234.5,14.95,-7.48,-0.1008,485.46,332.0,122.67,1.402510593,1.216359483,62.0,14,6.67,0,0,0,True
1081523,58,professional,,yes,True,7,1,313,True,0.0,B,False,true,97.65,615.75,41.36,213.5,0.0,-9.295,-1.4602,264.74,11.0,1.67,1.134880952,-11.40860475,18.33,11,0.0,0,0,0,True
1007347,0,,,unknown,False,3,2,1102,False,29.99,A,False,true,34.99,59.5,34.99,0.0,0.0,-0.45,0.0,5.41,0.67,0.0,1.333636364,14.73643063,2.0,37,0.0,0,0,0,False
1073411,34,,suburban,unknown,False,0,1,299,True,0.0,B,True,false,36.23,315.25,44.99,0.0,0.0,0.095,0.0346,0.0,0.0,0.0,0.0,2.049877941,0.0,10,0.0,0,0,0,True
1010440,40,clerical,,no,False,5,1,1028,True,0.0,A,False,true,16.99,0.0,16.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-11.81909003,0.0,34,0.0,0,0,0,True
1030762,54,professional,town,yes,False,6,1,678,True,0.0,B,False,true,30.0,211.0,30.0,0.0,0.0,0.6,0.0,17.76,9.0,0.0,1.62601626,-5.541187545,4.67,23,0.0,0,0,0,False
1017004,0,,town,unknown,False,0,3,93,True,9.99,A,True,false,136.79,795.5,59.99,247.75,0.0,10.25,1.7574,365.9,33.33,7.0,1.050861362,-18.42125751,5.67,26,0.0,0,0,0,False
1055675,32,,,no,False,6,1,407,True,0.0,B,False,true,31.01,54.5,39.99,5.25,0.19,-1.09,-0.0504,14.43,4.67,0.0,4.903903904,3.060063066,5.0,13,0.33,0,0,0,True
1052346,58,,suburban,yes,False,6,1,480,True,0.0,B,False,true,39.99,263.25,49.99,0.0,0.0,1.815,0.0,39.71,51.67,3.67,1.623700624,-11.30450574,1.33,16,0.33,0,0,0,True
1014001,0,,,unknown,False,0,1,766,True,0.0,A,True,false,63.11,686.25,44.99,69.5,0.0,-9.405,-0.5624,218.1,24.0,1.67,0.927662094,-2.890723506,19.33,25,0.0,0,0,0,False
1053571,0,,suburban,unknown,False,0,2,270,True,149.99,D,True,false,161.55,1939.0,67.62,253.5,0.0,-13.46,-1.6464,809.12,124.67,49.33,0.7602626259999999,23.62841938,42.33,18,3.0,0,0,0,False
1065176,46,,town,yes,True,6,1,399,True,0.0,E,False,true,55.91,356.5,49.99,41.25,0.0,-7.13,-0.3184,0.0,0.0,0.0,0.0,17.16207631,0.0,14,0.0,0,0,0,True
1095536,56,professional,suburban,yes,False,8,1,244,True,0.0,C,False,true,42.05,254.25,44.99,17.25,0.16,1.695,0.4108,14.22,2.33,0.33,3.340892465,-3.4098188460000003,3.33,9,0.0,0,0,0,False
1043972,40,,suburban,yes,False,6,5,5,True,199.99,D,False,true,33.25,203.5,30.0,0.0,0.0,-0.61,0.0,31.55,8.67,1.33,1.936954045,9.26293696,5.0,19,1.33,1,0,0,False
1092479,62,clerical,,yes,True,7,1,237,True,0.0,C,False,true,50.24,270.75,59.99,0.0,0.0,10.105,1.5948,20.21,13.33,3.0,1.374953131,-0.869360791,3.33,8,2.0,0,0,2,False
1039302,58,,,yes,False,7,1,601,True,0.0,C,False,true,137.49,784.0,50.0,272.5,1.78,-14.08,-1.7342,273.64,33.67,0.0,3.22122217,5.814901174,34.0,20,0.0,0,0,0,True
1009753,52,professional,,no,True,7,5,221,True,129.99,A,False,true,36.95,274.0,34.98,1.25,0.0,-1.76,-0.0394,75.53,20.0,3.67,1.234137623,2.058754581,4.0,29,0.0,0,0,0,True
1026232,38,,suburban,yes,True,5,1,600,False,0.0,D,False,true,64.6,539.75,50.0,39.25,0.1,-1.215,-0.1326,63.02,19.0,2.67,1.4,17.46474976,2.67,20,0.0,0,0,0,False
1024091,54,,town,no,False,8,2,725,True,29.99,E,False,true,89.78,605.5,49.99,128.5,0.0,-4.33,-0.7759999999999999,185.74,39.0,21.67,4.160516052,-3.779748505,6.0,25,0.0,0,0,0,True
1091664,36,,,yes,False,9,1,307,True,0.0,C,False,false,224.41,936.5,54.75,97.25,131.04,-4.47,-2.5928,201.58,56.33,26.67,1.805194805,-5.839081257,18.33,11,0.0,0,0,0,False
1036789,28,,,unknown,False,1,1,629,True,0.0,E,False,true,82.33,849.75,69.99,65.25,0.0,-1.395,-0.01,347.68,37.67,15.67,1.046874084,17.55111883,9.0,21,5.67,0,0,0,False
1003517,80,retired,,yes,False,5,3,385,True,29.99,A,False,true,17.15,28.0,16.99,0.0,0.0,0.24,-0.0032,0.0,0.0,0.0,0.666666667,-8.150728799,0.0,35,0.0,0,0,0,False
1056961,0,,suburban,unknown,False,0,2,43,True,9.99,E,True,false,79.5,916.0,59.99,94.25,0.0,2.46,-0.3604,220.48,58.33,13.67,0.442115102,10.20440632,10.0,13,5.67,0,0,0,True
1041483,34,professional,suburban,yes,False,9,1,471,True,0.0,A,False,true,9.76,19.0,9.99,0.0,0.0,-0.34,0.0046,0.88,2.0,0.33,0.778333333,10.71481904,1.33,16,0.0,0,0,1,False
1075743,58,professional,town,yes,True,8,1,395,True,0.0,B,False,no,49.99,44.75,59.99,0.0,0.0,-0.795,0.0,15.28,11.33,0.0,12.37724551,-4.448356114,0.0,14,0.0,0,0,0,True
1063322,0,,,unknown,False,0,1,301,True,0.0,E,True,false,50.44,373.0,59.99,0.0,0.0,0.44,-0.009000000000000001,95.76,16.67,4.33,3.652586471,12.07221817,1.67,10,0.0,0,0,0,False
1056761,58,retired,town,unknown,True,9,1,337,True,0.0,A,False,true,17.14,297.5,10.0,0.0,7.02,0.47,-0.1428,52.84,21.0,8.33,0.895643099,-1.157960271,7.33,11,0.0,0,0,0,True
1073873,0,,,unknown,False,0,2,13,True,59.99,B,True,false,59.85,364.5,69.99,0.0,0.29,-0.11,0.0828,14.36,4.0,2.0,1.03535083,-2.68136815,5.67,8,0.0,0,0,0,False
1083947,46,crafts,town,no,False,7,1,260,True,0.0,C,False,true,163.49,1506.25,44.99,363.5,0.0,-1.825,0.1546,391.23,37.33,2.67,0.7230769229999999,-6.739808049,13.67,9,4.67,0,0,3,False
1066230,0,,,unknown,False,0,1,285,True,0.0,D,True,false,32.15,267.75,39.99,0.0,0.0,-1.335,-0.0432,40.77,24.33,0.33,0.721311475,11.68151509,4.33,9,1.33,0,0,0,False
1067326,44,,town,yes,False,9,1,445,True,0.0,A,True,true,100.24,293.0,99.99,0.0,0.0,-4.06,-0.005,0.0,0.0,0.0,0.0,6.588377681,0.0,15,0.0,0,0,0,True
1048600,42,,,unknown,False,8,1,403,False,0.0,A,False,true,60.53,135.25,69.99,0.0,0.0,-1.045,-0.0108,13.6,16.33,7.0,1.196036422,5.772688155,0.67,13,0.33,0,0,0,True
1010753,52,,,yes,False,8,5,285,True,129.99,C,False,true,80.03,959.75,59.99,96.75,0.0,6.885,0.3652,426.73,15.33,13.67,1.68608008,20.50180555,6.67,32,0.33,0,0,0,True
1041663,52,professional,suburban,yes,False,7,3,176,True,29.99,B,False,true,90.8,761.0,32.49,233.25,0.0,-4.28,-0.6562,242.85,35.33,15.33,6.490819757000001,-1.983558323,4.33,20,0.33,0,0,0,False
1078759,0,,,unknown,False,0,1,382,True,0.0,E,True,false,64.43,188.5,69.99,0.0,0.2,-2.67,0.0068,72.25,19.67,0.0,1.425,-5.767212306,15.33,13,1.67,0,0,2,False
1075096,52,clerical,suburban,yes,False,7,1,291,True,0.0,B,False,true,34.51,356.0,39.99,7.25,0.0,1.04,-0.0112,32.02,23.67,3.67,3.049117647,-6.913997772999999,6.67,10,5.67,0,0,1,False
1014610,0,,,unknown,False,0,2,170,True,29.99,F,True,false,97.68,582.75,59.99,116.75,0.0,11.325,2.802,71.69,6.0,0.0,3.415510897,2.40013373,7.67,27,1.0,1,0,0,True
1084412,48,,suburban,yes,True,8,1,305,True,0.0,B,False,true,80.74,1167.0,59.99,102.5,0.0,1.72,0.795,75.13,37.33,4.33,1.45631068,7.008936693,6.67,11,2.33,0,0,0,True
1088964,0,,suburban,unknown,False,0,1,226,False,0.0,C,True,false,36.24,65.5,29.99,0.0,0.0,-0.43,-0.125,7.97,4.0,1.0,1.274705882,12.52564971,1.67,7,0.33,0,0,0,True
1039117,0,,town,unknown,False,0,1,496,True,0.0,D,True,false,41.26,211.75,29.99,4.5,7.92,0.545,0.3294,23.57,13.67,0.0,1.325121951,-14.35009991,5.0,16,0.0,0,0,0,True
1073372,36,,suburban,unknown,False,0,1,407,True,0.0,B,True,false,74.16,107.5,79.99,0.0,0.17,-0.99,-0.0034,37.9,3.67,6.67,8.0,14.09773549,1.0,14,2.0,0,0,0,True
1034325,58,professional,,yes,False,7,1,612,True,0.0,B,False,true,50.85,246.5,44.99,14.5,0.78,-2.31,-0.1172,98.01,0.33,13.0,3.639940974,8.704332297999999,8.67,20,0.0,0,0,0,True
1061813,44,,suburban,unknown,False,7,1,310,True,0.0,B,False,true,10.57,263.25,10.0,0.0,0.48,-0.605,-0.0114,57.77,17.67,1.33,4.410384615,1.7909457999999998,4.33,10,0.0,0,0,3,True
1045884,26,,,yes,False,4,1,429,True,0.0,B,False,true,99.84,823.25,59.99,109.25,5.0,2.295,0.5138,259.52,19.33,0.0,1.921950076,13.0712334,7.33,14,0.0,0,0,0,True
1000660,0,,town,unknown,False,0,3,479,False,29.99,D,True,false,20.33,25.75,19.91,0.0,0.0,-0.515,-0.0068,1.12,0.0,0.0,2.0,7.917584007,1.0,47,0.0,0,0,1,True
1054690,50,,,unknown,True,9,2,244,True,9.99,A,False,true,72.07,770.25,84.99,1.5,0.0,-4.405,0.0302,109.39,44.33,4.67,0.798210802,7.923302989,37.0,16,0.0,0,0,0,False
1063878,0,,,unknown,False,0,1,359,False,0.0,A,True,false,105.65,760.0,94.99,0.0,16.66,1.68,-0.105,48.19,23.0,12.33,1.2431626059999998,0.173921532,5.33,12,0.0,0,0,1,False
1004221,86,retired,,no,False,4,6,584,True,29.99,C,False,true,53.24,503.75,59.99,0.0,0.0,2.425,0.0,35.34,4.0,2.33,2.254518353,-10.67735633,12.0,40,1.67,0,0,0,True
1045490,0,,suburban,unknown,False,0,3,88,True,129.99,E,True,false,180.39,2052.75,169.99,0.0,0.0,-3.955,0.0296,699.41,132.67,68.33,2.26433121,-4.867789968,25.67,20,9.0,0,0,0,False
1019606,50,professional,suburban,yes,True,6,1,854,True,0.0,B,False,true,19.99,17.25,19.99,0.0,0.0,0.155,0.0,0.76,0.0,0.0,2.0,-12.85070105,0.0,29,0.0,0,0,0,False
1025035,0,,,unknown,False,0,1,613,False,0.0,E,True,false,71.87,1405.5,59.99,67.5,0.68,-1.91,-0.41,253.11,177.0,17.0,0.708049645,0.087616788,77.67,20,9.33,0,0,0,True
1008835,0,,,unknown,False,0,3,220,True,29.99,A,True,false,69.19,573.25,49.99,41.0,0.0,0.575,0.1074,68.61,14.0,0.0,6.206896552000001,-5.978058758,81.33,30,5.0,0,0,0,True
1077404,34,,town,unknown,False,4,1,327,True,0.0,B,True,false,57.41,1051.75,44.99,63.75,0.0,-7.635,-0.4484,240.99,37.0,25.67,0.658709972,-7.855017312,52.67,11,8.33,0,0,0,True
1044714,52,,,unknown,False,1,3,99,True,9.99,C,False,true,85.07,1044.5,49.99,44.25,0.0,3.09,0.69,148.05,24.33,2.33,0.925744412,8.263994429,16.67,19,10.33,0,0,0,False
1089507,0,,,unknown,False,0,3,185,True,79.99,D,True,false,101.64,1153.5,69.99,116.75,0.0,14.77,1.525,173.4,45.33,5.33,1.19047619,3.444172383,40.33,11,0.33,0,0,0,True
1082845,58,self-employed,,yes,False,4,1,370,True,0.0,C,False,true,100.24,1059.0,89.27,26.5,0.2,-5.36,0.075,318.37,45.33,8.33,0.696800447,6.634455705,7.0,13,0.0,0,0,0,False
1083632,48,,town,unknown,False,5,1,368,True,0.0,C,False,true,57.94,1300.0,59.99,26.5,0.0,6.12,0.069,123.55,141.33,24.0,0.896252107,5.339490372,20.0,13,0.0,0,0,3,True
1074400,0,,suburban,no,False,7,1,401,True,0.0,G,True,true,37.99,15.25,39.99,0.0,0.0,-0.185,0.0,6.74,2.0,3.33,10.44776119,2.192767905,0.67,14,0.0,0,0,0,False
1003939,0,,,unknown,False,0,3,690,True,29.99,A,True,false,55.68,1805.25,39.99,40.5,0.0,-18.905,0.5418,487.07,43.33,3.67,1.002712254,5.268500411000001,11.67,41,7.0,0,0,0,False
1033068,30,,,unknown,False,9,2,272,True,29.99,C,False,false,30.96,57.75,30.0,0.0,0.2,-0.355,-0.0192,8.07,7.67,0.33,14.335,9.488321314,3.33,19,0.0,0,0,0,True
1017554,58,retired,suburban,no,False,1,1,706,True,0.0,B,False,true,20.27,55.5,16.99,8.0,0.0,0.23,-0.0108,0.0,3.0,0.0,2.645502646,-0.010003226,2.33,23,0.0,0,0,0,False
1080551,0,,suburban,unknown,False,0,3,147,True,79.99,E,True,false,66.06,619.75,60.6,25.5,0.0,-3.595,-0.451,166.6,29.67,0.0,3.577321429,6.128173487000001,1.67,13,13.33,0,0,0,False
1028236,42,,suburban,yes,False,7,1,751,True,0.0,B,False,true,30.5,205.0,30.0,0.0,0.0,0.12,-0.01,33.27,21.0,0.67,1.0,-1.50833818,6.67,25,0.0,0,0,0,True
1002470,0,,unknown,unknown,False,0,2,677,True,29.99,A,True,false,30.25,62.5,30.0,0.0,0.0,1.27,-0.005,4.9,6.33,1.0,2.688555347,6.0644560310000015,0.67,42,0.0,0,0,0,False
1026571,32,,rural,yes,False,7,1,766,True,0.0,B,False,true,41.94,229.5,32.49,31.5,0.0,-0.31,0.045,5.77,7.33,2.33,3.627647059,-13.75040297,4.67,26,0.67,0,0,0,False
1056423,0,,,unknown,False,0,1,316,True,0.0,G,True,false,49.99,649.5,59.99,0.0,0.0,1.23,0.0,186.33,6.0,1.67,1.249496171,21.29734253,21.33,11,3.0,0,0,0,True
1037081,0,,,unknown,False,0,1,687,True,0.0,B,True,false,50.25,88.75,50.0,0.0,0.0,-0.135,-0.005,0.44,2.33,0.0,5.201680672,-6.903830867000001,1.67,23,0.0,0,0,0,False
1027222,46,,,yes,False,4,2,154,False,29.99,C,False,true,36.4,273.25,29.99,18.0,0.0,-0.405,-0.0892,20.87,6.67,0.0,2.417688495,-6.919229015,16.33,19,0.67,0,0,0,True
1089657,26,,,no,False,4,3,53,True,99.99,E,False,true,36.89,259.75,14.4,69.75,0.0,-5.195,-1.295,70.38,11.67,2.33,1.031917808,15.87860768,3.0,7,9.67,0,0,0,False
1074486,0,,,unknown,False,0,1,232,True,0.0,B,True,false,35.31,107.0,44.99,0.0,0.0,0.6,-0.0064,0.0,0.0,0.0,0.0,-23.61619495,0.0,8,0.0,0,0,0,False
1044434,32,,,yes,True,4,2,499,True,29.99,E,False,true,32.43,256.5,30.0,2.75,0.0,4.25,0.1426,39.56,2.0,0.0,1.236873273,9.138490381,3.0,17,0.0,0,0,0,False
1088616,0,,suburban,unknown,False,0,2,206,True,129.99,B,True,yes,35.88,295.0,44.99,0.25,0.0,-0.48,-0.0176,78.21,26.67,17.0,1.229827586,-10.09730424,7.0,8,0.0,0,0,0,False
